Y35.412A	intervention légale avec un traumatisme d'un passant par une baïonnette, contact initial
Y38.2X3A	terrorisme avec d'autres explosions et éclats, traumatisme d'un terroriste, contact initial
Y38.2X3D	terrorisme avec d'autres explosions et éclats, traumatisme d'un terroriste, contact subséquent
Y38.2X3S	terrorisme avec d'autres explosions et éclats, traumatisme d'un terroriste, séquelle
Y38.3X1A	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.3X1D	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.3X1S	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.3X2A	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'une personne civile, contact initial
Y38.3X2D	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'une personne civile, contact subséquent
Y38.3X2S	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'une personne civile, séquelle
Y38.3X3A	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'un terroriste, contact initial
Y38.3X3D	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'un terroriste, contact subséquent
Y38.3X3S	terrorisme avec des incendies, une conflagration et des substances chaudes, traumatisme d'un terroriste, séquelle
Y38.4X1A	terrorisme avec des armes à feu, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.4X1D	terrorisme avec des armes à feu, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.4X1S	terrorisme avec des armes à feu, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.4X2A	terrorisme avec des armes à feu, traumatisme d'une personne civile, contact initial
Y38.4X2D	terrorisme avec des armes à feu, traumatisme d'une personne civile, contact subséquent
Y38.4X2S	terrorisme avec des armes à feu, traumatisme d'une personne civile, séquelle
Y38.4X3A	terrorisme avec des armes à feu, traumatisme d'un terroriste, contact initial
Y38.4X3D	terrorisme avec des armes à feu, traumatisme d'un terroriste, contact subséquent
Y38.4X3S	terrorisme avec des armes à feu, traumatisme d'un terroriste, séquelle
Y38.5X1A	terrorisme avec des armes nucléaires, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.5X1D	terrorisme avec des armes nucléaires, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.5X1S	terrorisme avec des armes nucléaires, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.5X2A	terrorisme avec des armes nucléaires, traumatisme d'une personne civile, contact initial
Y38.5X2D	terrorisme avec des armes nucléaires, traumatisme d'une personne civile, contact subséquent
Y38.5X2S	terrorisme avec des armes nucléaires, traumatisme d'une personne civile, séquelle
Y38.5X3A	terrorisme avec des armes nucléaires, traumatisme d'un terroriste, contact initial
Y38.5X3D	terrorisme avec des armes nucléaires, traumatisme d'un terroriste, contact subséquent
Y38.5X3S	terrorisme avec des armes nucléaires, traumatisme d'un terroriste, séquelle
Y38.6X1A	terrorisme avec des armes biologiques, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.6X1D	terrorisme avec des armes biologiques, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.6X1S	terrorisme avec des armes biologiques, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.6X2A	terrorisme avec des armes biologiques, traumatisme d'une personne civile, contact initial
Y38.6X2D	terrorisme avec des armes biologiques, traumatisme d'une personne civile, contact subséquent
Y38.6X2S	terrorisme avec des armes biologiques, traumatisme d'une personne civile, séquelle
Y38.6X3A	terrorisme avec des armes biologiques, traumatisme d'un terroriste, contact initial
Y38.6X3D	terrorisme avec des armes biologiques, traumatisme d'un terroriste, contact subséquent
Y38.6X3S	terrorisme avec des armes biologiques, traumatisme d'un terroriste, séquelle
Y38.7X1A	terrorisme avec des armes chimiques, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.7X1D	terrorisme avec des armes chimiques, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.7X1S	terrorisme avec des armes chimiques, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.7X2A	terrorisme avec des armes chimiques, traumatisme d'une personne civile, contact initial
Y38.7X2D	terrorisme avec des armes chimiques, traumatisme d'une personne civile, contact subséquent
Y38.7X2S	terrorisme avec des armes chimiques, traumatisme d'une personne civile, séquelle
Y38.7X3A	terrorisme avec des armes chimiques, traumatisme d'un terroriste, contact initial
Y38.7X3D	terrorisme avec des armes chimiques, traumatisme d'un terroriste, contact subséquent
Y38.7X3S	terrorisme avec des armes chimiques, traumatisme d'un terroriste, séquelle
Y38.80XA	terrorisme avec des moyens non spécifiés, contact initial
Y38.80XD	terrorisme avec des moyens non spécifiés, contact subséquent
Y38.80XS	terrorisme avec des moyens non spécifiés, séquelle
Y38.811A	terrorisme avec une bombe humaine, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.811D	terrorisme avec une bombe humaine, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.811S	terrorisme avec une bombe humaine, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.812A	terrorisme avec une bombe humaine, traumatisme d'une personne civile, contact initial
Y38.812D	terrorisme avec une bombe humaine, traumatisme d'une personne civile, contact subséquent
Y38.812S	terrorisme avec une bombe humaine, traumatisme d'une personne civile, séquelle
Y38.891A	terrorisme avec d'autres moyens, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.891D	terrorisme avec d'autres moyens, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.891S	terrorisme avec d'autres moyens, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.892A	terrorisme avec d'autres moyens, traumatisme d'une personne civile, contact initial
Y38.892D	terrorisme avec d'autres moyens, traumatisme d'une personne civile, contact subséquent
Y38.892S	terrorisme avec d'autres moyens, traumatisme d'une personne civile, séquelle
Y38.893A	terrorisme avec d'autres moyens, traumatisme d'un terroriste, contact initial
Y38.893D	terrorisme avec d'autres moyens, traumatisme d'un terroriste, contact subséquent
Y38.893S	terrorisme avec d'autres moyens, traumatisme d'un terroriste, séquelle
Y38.9X1A	terrorisme, effets secondaires, traumatisme d'un fonctionnaire de la sécurité publique, contact initial
Y38.9X1D	terrorisme, effets secondaires, traumatisme d'un fonctionnaire de la sécurité publique, contact subséquent
Y38.9X1S	terrorisme, effets secondaires, traumatisme d'un fonctionnaire de la sécurité publique, séquelle
Y38.9X2A	terrorisme, effets secondaires, traumatisme d'une personne civile, contact initial
Y38.9X2D	terrorisme, effets secondaires, traumatisme d'une personne civile, contact subséquent
Y38.9X2S	terrorisme, effets secondaires, traumatisme d'une personne civile, séquelle
Y62.0	asepsie insuffisante en cours d'une opération chirurgicale
Y62.1	asepsie insuffisante en cours d'une perfusion ou une transfusion
Y62.2	asepsie insuffisante en cours d'une dialyse rénale et une autre perfusion
Y62.3	asepsie insuffisante en cours d'une injection ou une immunisation
Y62.4	asepsie insuffisante en cours d'une endoscopie
Y62.5	asepsie insuffisante en cours d'un cathétérisme cardiaque
Y62.6	asepsie insuffisante en cours d'une aspiration, une ponction et un autre cathétérisme
Y62.8	asepsie insuffisante en cours d'un autre acte médical et chirurgical
Y62.9	asepsie insuffisante en cours d'un acte médical et chirurgical non spécifié
Y63.0	administration en quantité excessive de sang ou d'un autre liquide en cours d'une transfusion ou une perfusion
Y63.1	erreur de dilution en cours d'une perfusion
Y63.2	dose excessive d'un rayonnement administrée en radiothérapie
Y63.3	irradiation par l'inadvertance d'un patient au cours d'un acte médical
Y63.4	erreur de dosage en cours d'un électrochoc ou un choc insulinique
Y63.5	température inadéquate au cours d'une application locale ou un tamponnement
Y63.6	Le sous-dosage et nonadministration de médicament ou substance biologique nécessaires
Y63.8	erreur de dosage lors d'un autre acte médical et chirurgical
Y63.9	erreur de dosage lors d'un acte médical et chirurgical non spécifié
Y64.0	transfusion ou perfusion d'une substance médicale ou biologique contaminée
Y64.1	substance médicale ou biologique contaminée, utilisée en injection ou pour une immunisation
Y64.8	un autre mode d'administration d'une substance médicale ou biologique contaminée
Y64.9	mode d'administration non spécifié d'une substance médicale ou biologique contaminée
Y65.0	incompatibilité sanguine au cours d'une transfusion
Y65.1	erreur du liquide utilisé lors d'une perfusion
Y65.2	lâchage d'une suture ou d'une ligature en cours d'une opération chirurgicale
Y65.3	malposition d'une canule endotrachéale au cours d'une intubation durant l'anesthésie
Y65.4	échec d'introduction ou d'extraction d'une autre canule ou instrument
Y65.51	exécution d'une procédure (opération) erronée chez le bon patient
Y65.52	exécution d'une procédure (opération) chez un patient non programmé pour la chirurgie
Y65.53	exécution de la procédure (opération) correcte du mauvais côté ou sur une mauvaise partie du corps
Y65.8	d'autres mésaventures spécifiées en cours d'un acte médical et chirurgical
Y66	non-administration d'un soin médical et chirurgical
Y69	une mésaventure non spécifiée  en cours d'un acte médical et chirurgical
Y70.0	incidents liés aux matériels du diagnostic et de la surveillance de l'anesthésiologie
Y70.1	incidents liés aux matériels de l'anesthésiologie pour un traitement (non chirurgical) et une revalidation
Y70.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de l'anesthésiologie
Y70.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de l'anesthésiologie (y compris les sutures)
Y70.8	incidents liés à des matériels de l'anesthésiologie divers, non classés ailleurs
Y71.0	incidents liés à des matériels du diagnostic et de la surveillance de la cardio-vasculaire
Y71.1	incidents liés à des matériels de la cardio-vasculaire pour un traitement (non chirurgical) et une revalidation
Y71.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de la cardio-vasculaire
Y71.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de la cardio-vasculaire (y compris les sutures)
Y71.8	incidents liés à des matériels de la cardio-vasculaire divers, non classés ailleurs
Y72.0	incidents liés à des matériels du diagnostic et de la surveillance de l'oto-rhino-laryngologie
Y72.1	incidents liés à des matériels de l'oto-rhino-laryngologie pour un traitement (non chirurgical) et une revalidation
Y72.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de l'oto-rhino-laryngologie
Y72.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de l'oto-rhino-laryngologie (y compris les sutures)
Y72.8	incidents liés à des matériels de l'oto-rhino-laryngologie divers, non classés ailleurs
Y73.0	incidents liés à des matériels du diagnostic et de la surveillance de gastro-entérologie et d'urologie
Y74.1	incidents liés à des matériels hospitaliers et pour l'usage personnel pour  un traitement (non chirurgical) et une revalidation
Y74.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires hospitaliers et pour l'usage personnel
Y74.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels hospitaliers et pour l'usage personnel (y compris les sutures)
Y74.8	incidents liés à des matériels hospitaliers et d'usage personnel divers, non classées ailleurs
Y75.0	incidents liés à des matériels du diagnostic et de la surveillance de la neurologie
Y75.1	incidents liés à des matériels de la neurologie pour un traitement (non chirurgical) et une revalidation
Y75.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels de la neurologie
Y75.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de la neurologie (y compris les sutures)
Y75.8	incidents liés à des matériels de la neurologie divers, non classés ailleurs
Y76.0	incidents liés à des matériels du diagnostic et de la surveillance de l'obstétrique et de la gynécologie
Y76.1	incidents liés à des matériels de l'obstétrique et de la gynécologie pour un traitement (non chirurgical) et une revalidation
Y76.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de l'obstétrique et de la gynécologie
Y76.3	incidents liés à des  instruments chirurgicaux, des matériaux et des matériels de l'obstétrique et de la gynécologie (y compris les sutures)
Y76.8	incidents liés à des matériels de l'obstétrique et de la gynécologie divers, non classés ailleurs
Y77.0	incidents liés à des matériels du diagnostic et de la surveillance de l'ophtalmologie
Y77.1	incidents liés à des matériels de l'ophtalmologie pour un traitement (non chirurgical) et une revalidation
Y77.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de l'ophtalmologie
Y77.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de l'ophtalmologie (y compris les sutures)
Y77.8	incidents liés à des matériels de l'ophtalmologie divers, non classés ailleurs
Y78.0	incidents liés à des matériels du diagnostic et de la surveillance de la radiologie
Y78.1	incidents liés à des matériels de la radiologie pour un traitement (non chirurgical) et une revalidation
Y78.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de la radiologie
Y78.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de la radiologie (y compris les sutures)
Y78.8	incidents liés à des matériels de la radiologie divers, non classés ailleurs
Y79.0	incidents liés à des matériels du diagnostic et de la surveillance de l'orthopédie
Y79.1	incidents liés à des matériels de l'orthopédie pour un traitement (non chirurgical) et une revalidation
Y79.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de l'orthopédie
Y79.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de l'orthopédie (y compris les sutures)
Y79.8	incidents liés à des matériels de l'orthopédie divers, non classés ailleurs
Y80.0	incidents liés à des matériels du diagnostic et de la surveillance de la médecine physique
Y80.1	incidents liés à des matériels de la médecine physique pour un traitement (non chirurgical) et une revalidation
Y80.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de la médecine physique
Y80.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de la médecine physique (y compris les sutures)
Y80.8	incidents liés à des matériels de la médecine physique divers, non classés ailleurs
Y81.0	incidents liés à des matériels du diagnostic et de la surveillance de chirurgie générale et plastique
Y81.1	incidents liés à des matériels de la chirurgie générale et plastique pour un traitement (non chirurgical) et une revalidation
Y81.2	incidents liés à des prothèses et d'autres implants, des matériaux et des matériels accessoires de chirurgie générale et plastique
Y81.3	incidents liés à des instruments chirurgicaux, des matériaux et des matériels de la chirurgie générale et plastique (y compris les sutures)
Y81.8	incidents liés à des matériels de la chirurgie générale et plastique divers, non classés ailleurs
Y82.8	des incidents liés à d'autres matériels médicaux
Y82.9	incidents liés à des matériels médicaux non spécifiés
Y83.0	opération chirurgicale avec une transplantation d'un organe entier à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.1	opération chirurgicale avec une implantation d'une prothèse interne à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.2	opération chirurgicale avec une anastomose, un pontage ou une greffe à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.3	opération chirurgicale avec un abouchement (stomal) externe à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.4	autre chirurgie réparatrice à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.5	amputation de membre(s) à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.6	ablation d'un autre organe (partielle) (totale) à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.8	d'autres procédures chirurgicales à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y83.9	procédure chirurgicale non spécifiée à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.0	cathétérisme cardiaque à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.1	dialyse rénale à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.2	procédure radiologique et radiothérapie à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.3	choc thérapeutique à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.4	aspiration d'un liquide à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.5	insertion d'une sonde gastrique ou duodénale à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.6	sondage urinaire à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.7	prélèvement de sang à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.8	d'autres procédures médicales à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y84.9	procédure médicale non spécifiée à l'origine d'une réaction anormale du patient ou d'une complication ultérieure, sans mention d'un accident en cours de la procédure
Y90.0	alcoolémie inférieure à 20 mg/100 ml
Y90.1	alcoolémie de 20 à 39 mg/100 ml
Y90.2	alcoolémie de 40 à 59 mg/100 ml
Y90.3	alcoolémie de 60 à 79 mg/100 ml
Y90.4	alcoolémie de 80 à 99 mg/100 ml
Y90.5	alcoolémie de 100 à 119 mg/100 ml
Y90.6	alcoolémie de 120 à 199 mg/100 ml
Y90.7	alcoolémie de 200 à 239 mg/100 ml
Y90.8	alcoolémie égale ou supérieure à 240 mg/100 ml
Y90.9	présence d'alcool dans le sang, taux non spécifié
Y92.0	lieu d'occurrence de la cause externe : cuisine d'une résidence non-institutionnelle (privée) non spécifiée
Y92.1	lieu d'occurrence de la cause externe : salle à manger d'une résidence non-institutionnelle (privée) non spécifiée
Y92.2	lieu d'occurrence de la cause externe : salle de bains d'une résidence non-institutionnelle (privée) non spécifiée
Y92.3	lieu d'occurrence de la cause externe : chambre à coucher d'une résidence non-institutionnelle (privée) non spécifiée
Y92.7	lieu d'occurrence de la cause externe : le jardin ou la cour d'une résidence non-institutionnelle (privée) non spécifiée
Y92.8	lieu d'occurrence de la cause externe : un autre endroit d'une résidence non-institutionnelle (privée) non spécifiée
Y92.9	lieu d'occurrence de la cause externe : une pièce non spécifiée d'une résidence non-institutionnelle (privée) non spécifiée
Y92.10	lieu d'occurrence de la cause externe : cuisine d'une maison unifamiliale (privée)
Y92.11	lieu d'occurrence de la cause externe : salle à manger d'une maison unifamiliale (privée)
Y92.12	lieu d'occurrence de la cause externe : salle de bains d'une maison unifamiliale (privée)
Y92.13	lieu d'occurrence de la cause externe : chambre à coucher d'une maison unifamiliale (privée)
Y92.14	lieu d'occurrence de la cause externe : allée privée d'une maison unifamiliale (privée)
Y92.15	lieu d'occurrence de la cause externe : garage privé d'une maison unifamiliale (privée)
Y92.16	lieu d'occurrence de la cause externe : piscine dans le jardin ou dans la maison unifamiliale (privée)
Y92.17	lieu d'occurrence de la cause externe : le jardin ou la cour d'une maison unifamiliale (privée)
Y92.18	lieu d'occurrence de la cause externe : un autre endroit d'une maison unifamiliale (privée)
Y92.19	lieu d'occurrence de la cause externe : une pièce non spécifiée d'une maison unifamiliale (privée)
Y92.20	lieu d'occurrence de la cause externe : la cuisine d'un mobilhome
Y92.21	lieu d'occurrence de la cause externe : la salle à manger d'un mobilhome
Y92.22	lieu d'occurrence de la cause externe : la salle de bains d'un mobilhome
Y92.23	lieu d'occurrence de la cause externe : la chambre à coucher d'un mobilhome
Y92.24	lieu d'occurrence de la cause externe : l'allée d'un mobilhome
Y92.25	lieu d'occurrence de la cause externe : le garage d'un mobilhome
Y92.26	lieu d'occurrence de la cause externe : la piscine d'un mobilhome
Y92.27	lieu d'occurrence de la cause externe : le jardin ou la cour d'un mobilhome
Y92.28	lieu d'occurrence de la cause externe : un autre endroit d'un mobilhome
Y92.29	lieu d'occurrence de la cause externe : endroit non spécifié d'un mobilhome
Y92.30	lieu d'occurrence de la cause externe : la cuisine d'un appartement
Y92.31	lieu d'occurrence de la cause externe : la salle de bains d'un appartement
Y92.32	lieu d'occurrence de la cause externe : la chambre à coucher d'un appartement
Y92.38	lieu d'occurrence de la cause externe : un autre endroit d'un appartement
Y92.39	lieu d'occurrence de la cause externe : un endroit non spécifié d'un appartement
Y92.40	lieu d'occurrence de la cause externe : la cuisine d'un pension
Y92.41	lieu d'occurrence de la cause externe : la salle de bains d'un pension
Y92.42	lieu d'occurrence de la cause externe : la chambre à coucher d'un pension
Y92.43	lieu d'occurrence de la cause externe : l'allée d'un pension
Y92.44	lieu d'occurrence de la cause externe : le garage d'un pension
Y92.45	lieu d'occurrence de la cause externe : la piscine d'un pension
Y92.46	lieu d'occurrence de la cause externe : le jardin ou la cour d'un pension
Y92.48	lieu d'occurrence de la cause externe : un autre endroit d'un pension
Y92.49	lieu d'occurrence de la cause externe : un endroit non spécifié d'un pension
Y92.90	lieu d'occurrence de la cause externe : la cuisine d'une autre résidence non-institutionnelle
Y92.91	lieu d'occurrence de la cause externe : la salle de bains d'une autre résidence non-institutionnelle
Y92.92	lieu d'occurrence de la cause externe : la chambre à coucher d'une autre résidence non-institutionnelle
Y92.93	lieu d'occurrence de la cause externe : l'allée d'une autre résidence non-institutionnelle
Y92.94	lieu d'occurrence de la cause externe : le garage d'une autre résidence non-institutionnelle
Y92.95	lieu d'occurrence de la cause externe : la piscine d'une autre résidence non-institutionnelle
Y92.96	lieu d'occurrence de la cause externe : le jardin ou la cour d'une autre résidence non-institutionnelle
Y92.98	lieu d'occurrence de la cause externe : un autre endroit d'une autre résidence non-institutionnelle
Y92.99	lieu d'occurrence de la cause externe : endroit non spécifié d'une autre résidence non-institutionnelle
Y92.10	lieu d'occurrence de la cause externe : une institution résidentielle non spécifiée
Y92.110	lieu d'occurrence de la cause externe : la cuisine d'un foyer pour enfants et un orphelinat
Y92.111	lieu d'occurrence de la cause externe : la salle de bains d'un foyer pour enfants et un orphelinat
Y92.112	lieu d'occurrence de la cause externe : la chambre à coucher d'un foyer pour enfants et un orphelinat
Y92.113	lieu d'occurrence de la cause externe : l'allée d'un foyer pour enfants et un orphelinat
Y92.114	lieu d'occurrence de la cause externe : le garage d'un foyer pour enfants et un orphelinat
Y92.115	lieu d'occurrence de la cause externe : la piscine d'un foyer pour enfants et un orphelinat
Y92.116	lieu d'occurrence de la cause externe : le jardin ou la cour d'un foyer pour enfants et un orphelinat
Y92.118	lieu d'occurrence de la cause externe : un autre endroit d'un foyer pour enfants et un orphelinat
Y92.125	lieu d'occurrence de la cause externe : la piscine d'une maison de retraite
Y92.126	lieu d'occurrence de la cause externe : le jardin ou la cour d'une maison de retraite
Y92.128	lieu d'occurrence de la cause externe : un autre endroit d'une maison de retraite
Y92.129	lieu d'occurrence de la cause externe : un endroit non spécifié d'une maison de retraite
Y92.130	lieu d'occurrence de la cause externe : la cuisine d'une base militaire
Y92.131	lieu d'occurrence de la cause externe : la cantine, le mess d'une base militaire
Y92.133	lieu d'occurrence de la cause externe : les casernes d'une base militaire
Y92.135	lieu d'occurrence de la cause externe : le garage d'une base militaire
Y92.136	lieu d'occurrence de la cause externe : la piscine d'une base militaire
Y92.137	lieu d'occurrence de la cause externe : le jardin ou la cour d'une base militaire
Y92.138	lieu d'occurrence de la cause externe : un autre endroit d'une base militaire
Y92.139	lieu d'occurrence de la cause externe : un endroit non spécifié d'une base militaire
Y92.140	lieu d'occurrence de la cause externe : la cuisine d'un prison
Y92.141	lieu d'occurrence de la cause externe : la salle à manger d'un prison
Y92.142	lieu d'occurrence de la cause externe : la salle de bains d'un prison
Y92.143	lieu d'occurrence de la cause externe : un cellule d'un prison
Y92.146	lieu d'occurrence de la cause externe : la piscine d'un prison
Y92.147	lieu d'occurrence de la cause externe : la cour intérieure d'un prison
Y92.148	lieu d'occurrence de la cause externe : un autre endroit d'un prison
Y92.149	lieu d'occurrence de la cause externe : un endroit non spécifié d'un prison
Y92.150	lieu d'occurrence de la cause externe : la cuisine d'une maison de redressement pour mineurs
Y92.151	lieu d'occurrence de la cause externe : la salle à manger d'une maison de redressement pour mineurs
Y92.152	lieu d'occurrence de la cause externe : la salle de bains d'une maison de redressement pour mineurs
Y92.153	lieu d'occurrence de la cause externe : la chambre à coucher d'une maison de redressement pour mineurs
Y92.154	lieu d'occurrence de la cause externe : l'allée d'une maison de redressement pour mineurs
Y92.155	lieu d'occurrence de la cause externe : le garage d'une maison de redressement pour mineurs
Y92.156	lieu d'occurrence de la cause externe : la piscine d'une maison de redressement pour mineurs
Y92.157	lieu d'occurrence de la cause externe : le jardin ou la cour d'une maison de redressement pour mineurs
Y92.158	lieu d'occurrence de la cause externe : un autre endroit d'une maison de redressement pour mineurs
Y92.159	lieu d'occurrence de la cause externe : un endroit non spécifié d'une maison de redressement pour mineurs
Y92.160	lieu d'occurrence de la cause externe : la cuisine d'un internat
Y92.161	lieu d'occurrence de la cause externe : la salle à manger d'un internat
Y92.162	lieu d'occurrence de la cause externe : la salle de bains d'un internat
Y92.163	lieu d'occurrence de la cause externe : la chambre à coucher d'un internat
Y92.168	lieu d'occurrence de la cause externe : un autre endroit d'un internat
Y92.169	lieu d'occurrence de la cause externe : un endroit non spécifié d'un internat
Y92.190	lieu d'occurrence de la cause externe : la cuisine d'une autre institution résidentielle spécifiée
Y92.191	lieu d'occurrence de la cause externe : la salle à manger d'une autre institution résidentielle spécifiée
Y92.192	lieu d'occurrence de la cause externe : la salle de bains d'une autre institution résidentielle spécifiée
Y92.193	lieu d'occurrence de la cause externe : la chambre à coucher d'une autre institution résidentielle spécifiée
Y92.194	lieu d'occurrence de la cause externe : l'allée d'une autre institution résidentielle spécifiée
Y92.195	lieu d'occurrence de la cause externe : le garage d'une autre institution résidentielle spécifiée
Y92.196	lieu d'occurrence de la cause externe : la piscine d'une autre institution résidentielle spécifiée
Y92.197	lieu d'occurrence de la cause externe : le jardin ou la cour d'une autre institution résidentielle spécifiée
Y92.198	lieu d'occurrence de la cause externe : un autre endroit d'une autre institution résidentielle spécifiée
Y92.199	lieu d'occurrence de la cause externe : un endroit non spécifié d'une autre institution résidentielle spécifiée
Y92.210	lieu d'occurrence de la cause externe : un centre de jour
Y92.211	lieu d'occurrence de la cause externe : une école primaire
Y92.212	lieu d'occurrence de la cause externe : une école secondaire, niveau inférieur
Y92.213	lieu d'occurrence de la cause externe : une école secondaire, niveau supérieur
Y92.214	lieu d'occurrence de la cause externe : une école supérieure ou une université
Y92.215	lieu d'occurrence de la cause externe : une école technique
Y92.218	lieu d'occurrence de la cause externe : une autre école
Y92.219	lieu d'occurrence de la cause externe : une école non spécifiée
Y92.22	lieu d'occurrence de la cause externe : une institution religieuse
Y92.230	lieu d'occurrence de la cause externe : une chambre de patient en hôpital
Y92.231	lieu d'occurrence de la cause externe : la salle de bains d'une chambre de patient en hôpital
Y92.232	lieu d'occurrence de la cause externe : un corridor d'un hôpital
Y92.233	lieu d'occurrence de la cause externe : le cafétéria d'un hôpital
Y92.234	lieu d'occurrence de la cause externe : la salle d'opération d'un hôpital
Y92.238	lieu d'occurrence de la cause externe : un autre endroit d'un hôpital
Y92.239	lieu d'occurrence de la cause externe : un endroit non spécifié d'un hôpital
Y92.240	lieu d'occurrence de la cause externe : le palais de justice
Y92.241	lieu d'occurrence de la cause externe : une bibliothèque
Y92.242	lieu d'occurrence de la cause externe : un bureau de poste
Y92.243	lieu d'occurrence de la cause externe : la maison communale
Y92.248	lieu d'occurrence de la cause externe : un autre bâtiment administratif public
Y92.250	lieu d'occurrence de la cause externe : une galerie d'art
Y92.251	lieu d'occurrence de la cause externe : un musée
Y92.252	lieu d'occurrence de la cause externe : une salle de concert
Y92.253	lieu d'occurrence de la cause externe : un opéra
Y92.254	lieu d'occurrence de la cause externe : un théâtre
Y92.258	lieu d'occurrence de la cause externe : un autre bâtiment culturel public
Y92.26	lieu d'occurrence de la cause externe : cinéma
Y92.29	lieu d'occurrence de la cause externe : un autre bâtiment public spécifié
Y92.310	lieu d'occurrence de la cause externe : un terrain de basketball
